# size in redshift 37 - size in energy 247
# z - eps [eV] - n [1/eV/m3] - I_gamma [1/eV2/m3]
  0.00, 1.239842e-03, 2.434630e+07, 4.802403e+10
  0.00, 1.286562e-03, 3.251887e+07, 4.718414e+10
  0.00, 1.335042e-03, 3.768321e+07, 4.618731e+10
  0.00, 1.385349e-03, 4.091509e+07, 4.511625e+10
  0.00, 1.437551e-03, 4.350836e+07, 4.400952e+10
  0.00, 1.491721e-03, 4.602460e+07, 4.287901e+10
  0.00, 1.547932e-03, 4.859403e+07, 4.172763e+10
  0.00, 1.606261e-03, 5.122412e+07, 4.055713e+10
  0.00, 1.666788e-03, 5.391383e+07, 3.936894e+10
  0.00, 1.729596e-03, 5.664949e+07, 3.816482e+10
  0.00, 1.794770e-03, 5.942502e+07, 3.694653e+10
  0.00, 1.862401e-03, 6.222493e+07, 3.571607e+10
  0.00, 1.932580e-03, 6.503505e+07, 3.447557e+10
  0.00, 2.005403e-03, 6.783839e+07, 3.322735e+10
  0.00, 2.080971e-03, 7.062050e+07, 3.197386e+10
  0.00, 2.159386e-03, 7.336446e+07, 3.071765e+10
  0.00, 2.240755e-03, 7.605465e+07, 2.946134e+10
  0.00, 2.325191e-03, 7.867333e+07, 2.820761e+10
  0.00, 2.412809e-03, 8.120008e+07, 2.695919e+10
  0.00, 2.503728e-03, 8.361582e+07, 2.571888e+10
  0.00, 2.598074e-03, 8.589855e+07, 2.448951e+10
  0.00, 2.695974e-03, 8.802771e+07, 2.327392e+10
  0.00, 2.797564e-03, 8.998271e+07, 2.207493e+10
  0.00, 2.902981e-03, 9.174276e+07, 2.089534e+10
  0.00, 3.012371e-03, 9.328871e+07, 1.973788e+10
  0.00, 3.125883e-03, 9.460205e+07, 1.860519e+10
  0.00, 3.243673e-03, 9.566749e+07, 1.749980e+10
  0.00, 3.365901e-03, 9.647335e+07, 1.642405e+10
  0.00, 3.492734e-03, 9.700916e+07, 1.538011e+10
  0.00, 3.624347e-03, 9.726759e+07, 1.436994e+10
  0.00, 3.760920e-03, 9.724447e+07, 1.339526e+10
  0.00, 3.902638e-03, 9.693670e+07, 1.245757e+10
  0.00, 4.049697e-03, 9.634568e+07, 1.155810e+10
  0.00, 4.202298e-03, 9.547524e+07, 1.069784e+10
  0.00, 4.360648e-03, 9.433189e+07, 9.877519e+09
  0.00, 4.524966e-03, 9.292248e+07, 9.097615e+09
  0.00, 4.695476e-03, 9.125457e+07, 8.358378e+09
  0.00, 4.872410e-03, 8.933738e+07, 7.659850e+09
  0.00, 5.056012e-03, 8.718312e+07, 7.001863e+09
  0.00, 5.246532e-03, 8.480798e+07, 6.384042e+09
  0.00, 5.444232e-03, 8.223099e+07, 5.805801e+09
  0.00, 5.649381e-03, 7.947158e+07, 5.266363e+09
  0.00, 5.862261e-03, 7.655267e+07, 4.764773e+09
  0.00, 6.083162e-03, 7.349853e+07, 4.299908e+09
  0.00, 6.312388e-03, 7.033220e+07, 3.870499e+09
  0.00, 6.550250e-03, 6.707854e+07, 3.475162e+09
  0.00, 6.797077e-03, 6.376613e+07, 3.112393e+09
  0.00, 7.053204e-03, 6.042464e+07, 2.780586e+09
  0.00, 7.318982e-03, 5.707957e+07, 2.478049e+09
  0.00, 7.594775e-03, 5.375294e+07, 2.203060e+09
  0.00, 7.880961e-03, 5.046544e+07, 1.953876e+09
  0.00, 8.177931e-03, 4.723635e+07, 1.728764e+09
  0.00, 8.486091e-03, 4.408372e+07, 1.526001e+09
  0.00, 8.805863e-03, 4.102355e+07, 1.343902e+09
  0.00, 9.137686e-03, 3.806817e+07, 1.180823e+09
  0.00, 9.482011e-03, 3.522643e+07, 1.035189e+09
  0.00, 9.839312e-03, 3.250551e+07, 9.054988e+08
  0.00, 1.021008e-02, 2.991142e+07, 7.903292e+08
  0.00, 1.059481e-02, 2.744848e+07, 6.883372e+08
  0.00, 1.099404e-02, 2.511967e+07, 5.982630e+08
